county,state,fips,date,Lat,Lon,cases,deaths,people_tested,state_cases,state_deaths,new_cases,new_deaths,new_state_cases,new_state_deaths
Los Angeles,California,6037,08/27/2021 12:00:00 AM,34.30828379,-118.22824109999999,1407317,25284,,4360789,65873,1930,21,14660,59
Los Angeles,California,6037,08/28/2021 12:00:00 AM,34.30828379,-118.22824109999999,1407317,25284,,4360789,65873,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1414854,25401,,4405324,66301,2475,35,10613,119
Los Angeles,California,6037,08/31/2021 12:00:00 AM,34.30828379,-118.2282411,1414854,25401,,4405324,66301,0,0,0,0
Los Angeles,California,6037,09/01/2021 12:00:00 AM,34.30828379,-118.2282411,1419030,25454,,4418368,66470,2111,20,6798,87
Los Angeles,California,6037,09/02/2021 12:00:00 AM,34.30828379,-118.2282411,1419030,25454,,4418368,66470,0,0,0,0
Los Angeles,California,6037,09/03/2021 12:00:00 AM,34.30828379,-118.2282411,1421616,25477,,4435277,66540,1056,12,11581,48
Los Angeles,California,6037,09/04/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25514,,4445862,66651,2004,37,10585,111
Los Angeles,California,6037,09/05/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25533,,4451347,66791,0,19,5485,140
Los Angeles,California,6037,09/06/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25533,,4451347,66791,0,0,0,0
Los Angeles,California,6037,09/07/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25611,,4462876,66975,0,0,0,0
Los Angeles,California,6037,09/08/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25630,,4472759,67100,0,0,4165,42
Los Angeles,California,6037,09/09/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25630,,4472759,67100,0,0,0,0
Los Angeles,California,6037,09/10/2021 12:00:00 AM,34.30828379,-118.22824109999999,1433465,25688,,4489563,67223,0,0,130,2
Los Angeles,California,6037,09/11/2021 12:00:00 AM,34.30828379,-118.22824109999999,1435163,25713,,4497470,67298,0,0,0,0
Los Angeles,California,6037,09/12/2021 12:00:00 AM,34.30828379,-118.2282411,1437073,25767,,4608351,67645,0,19,10768,163
Los Angeles,California,6037,09/13/2021 12:00:00 AM,34.30828379,-118.22824109999999,1439011,25775,,4610847,67672,0,0,0,4
Los Angeles,California,6037,09/14/2021 12:00:00 AM,34.30828379,-118.2282411,1440721,25799,,4620663,67781,0,0,0,0
Los Angeles,California,6037,09/15/2021 12:00:00 AM,34.30828379,-118.22824109999999,1442808,25828,,4629254,67880,0,0,0,0
Los Angeles,California,6037,09/16/2021 12:00:00 AM,34.30828379,-118.2282411,1444127,25849,,4636268,67966,0,0,0,0
Los Angeles,California,6037,09/17/2021 12:00:00 AM,34.30828379,-118.2282411,1445121,25852,,4644566,68019,0,0,0,0
Los Angeles,California,6037,09/18/2021 12:00:00 AM,34.30828379,-118.22824109999999,1446348,25870,,4651497,68087,0,0,0,0
Los Angeles,California,6037,09/19/2021 12:00:00 AM,34.30828379,-118.2282411,1448065,25911,,4659062,68239,0,0,0,0
Los Angeles,California,6037,09/20/2021 12:00:00 AM,34.30828379,-118.2282411,1449923,25942,,4668924,68392,0,0,-185,12
Los Angeles,California,6037,09/21/2021 12:00:00 AM,34.30828379,-118.22824109999999,1451438,25972,,4676539,68551,0,0,0,0
Los Angeles,California,6037,09/22/2021 12:00:00 AM,34.30828379,-118.2282411,1452998,25999,,4678891,68585,0,0,0,0
Los Angeles,California,6037,09/23/2021 12:00:00 AM,34.30828379,-118.22824109999999,1454172,26013,,4680552,68599,0,0,0,0
Los Angeles,California,6037,09/24/2021 12:00:00 AM,34.30828379,-118.22824109999999,1455155,26035,,4698504,68767,0,0,0,0
Los Angeles,California,6037,09/25/2021 12:00:00 AM,34.30828379,-118.2282411,1456275,26047,,4704036,68826,0,0,0,0
Los Angeles,California,6037,09/26/2021 12:00:00 AM,34.30828379,-118.2282411,1457672,26078,,4711012,68980,0,0,0,0
Los Angeles,California,6037,09/27/2021 12:00:00 AM,34.30828379,-118.22824109999999,1459182,26106,,4720273,69121,0,0,-587,-9
Los Angeles,California,6037,09/28/2021 12:00:00 AM,34.30828379,-118.2282411,1460645,26126,,4729153,69225,0,0,0,0
Los Angeles,California,6037,09/29/2021 12:00:00 AM,34.30828379,-118.22824109999999,1462013,26143,,4731043,69246,0,0,0,4
Los Angeles,California,6037,09/30/2021 12:00:00 AM,34.30828379,-118.2282411,1463039,26153,,4732419,69256,0,0,0,0
Los Angeles,California,6037,10/01/2021 12:00:00 AM,34.30828379,-118.22824109999999,1463889,26179,,4746601,69449,0,0,0,0
Los Angeles,California,6037,10/02/2021 12:00:00 AM,34.30828379,-118.2282411,1464793,26195,,4751419,69492,0,0,213,-8
Los Angeles,California,6037,10/03/2021 12:00:00 AM,34.30828379,-118.22824109999999,1466248,26226,,4757349,69663,0,0,0,0
Los Angeles,California,6037,10/04/2021 12:00:00 AM,34.30828379,-118.2282411,1467450,26254,,4764554,69822,0,0,0,2
Los Angeles,California,6037,10/05/2021 12:00:00 AM,34.30828379,-118.22824109999999,1468634,26284,,4771626,69966,0,0,0,0
Los Angeles,California,6037,10/06/2021 12:00:00 AM,34.30828379,-118.2282411,1469790,26308,,4773284,69990,0,0,0,0
Los Angeles,California,6037,10/07/2021 12:00:00 AM,34.30828379,-118.22824109999999,1470829,26312,,4774445,69994,0,0,0,0
Los Angeles,California,6037,10/08/2021 12:00:00 AM,34.30828379,-118.2282411,1471645,26338,,4787635,70150,0,0,0,0
Los Angeles,California,6037,10/09/2021 12:00:00 AM,34.30828379,-118.22824109999999,1472419,26346,,4792729,70204,0,0,0,0
Los Angeles,California,6037,10/10/2021 12:00:00 AM,34.30828379,-118.2282411,1473410,26362,,4797024,70300,0,0,0,0
Los Angeles,California,6037,08/29/2021 12:00:00 AM,34.30828379,-118.2282411,1409684,25326,,4383152,66036,0,0,0,0
Los Angeles,California,6037,10/11/2021 12:00:00 AM,34.30828379,-118.22824109999999,1474518,26379,,4803869,70462,1108,0,1108,6
Los Angeles,California,6037,12/28/2021 12:00:00 AM,34.30828379,-118.2282411,1696582,27637,,5515250,76520,0,0,0,0
Los Angeles,California,6037,12/29/2021 12:00:00 AM,34.30828379,-118.22824109999999,1741292,27640,,5558360,76523,44710,3,44710,3
Los Angeles,California,6037,01/08/2022 12:00:00 AM,34.30828379,-118.22824109999999,2046208,27812,,6449787,77226,0,0,0,0
Los Angeles,California,6037,01/09/2022 12:00:00 AM,34.30828379,-118.22824109999999,2086581,27850,,6559027,77360,0,0,0,0
Los Angeles,California,6037,01/10/2022 12:00:00 AM,34.30828379,-118.22824109999999,2131523,27895,,6720235,77507,0,0,0,0
Los Angeles,California,6037,01/11/2022 12:00:00 AM,34.30828379,-118.22824109999999,2172008,27942,,6836637,77657,0,0,0,0
Los Angeles,California,6037,01/12/2022 12:00:00 AM,34.30828379,-118.22824109999999,2213664,28008,,6879428,77723,0,0,7779,0
Los Angeles,California,6037,01/13/2022 12:00:00 AM,34.30828379,-118.2282411,2257502,28059,,6924718,77774,0,0,0,0
Los Angeles,California,6037,01/14/2022 12:00:00 AM,34.30828379,-118.2282411,2289045,28086,,7143318,77938,0,0,1873,0
Los Angeles,California,6037,01/15/2022 12:00:00 AM,34.30828379,-118.2282411,2311568,28122,,7216335,78013,0,0,0,0
Los Angeles,California,6037,01/16/2022 12:00:00 AM,34.30828379,-118.2282411,2343821,28181,,7326549,78101,0,0,0,0
Los Angeles,California,6037,01/17/2022 12:00:00 AM,34.30828379,-118.2282411,2385721,28282,,7488875,78307,0,0,0,0
Los Angeles,California,6037,01/18/2022 12:00:00 AM,34.30828379,-118.2282411,2428744,28346,,7624185,78482,0,0,0,0
Los Angeles,California,6037,01/19/2022 12:00:00 AM,34.30828379,-118.2282411,2467797,28417,,7664368,78553,0,0,0,0
Los Angeles,California,6037,01/20/2022 12:00:00 AM,34.30828379,-118.2282411,2494097,28480,,7691930,78616,0,0,0,0
Los Angeles,California,6037,01/21/2022 12:00:00 AM,34.30828379,-118.22824109999999,2519778,28507,,7907630,78798,0,0,0,0
Los Angeles,California,6037,01/22/2022 12:00:00 AM,34.30828379,-118.2282411,2540075,28540,,7991072,78887,0,0,0,0
Los Angeles,California,6037,01/23/2022 12:00:00 AM,34.30828379,-118.2282411,2586739,28715,,8174883,79400,25971,85,117296,261
Los Angeles,California,6037,01/24/2022 12:00:00 AM,34.30828379,-118.2282411,2586739,28715,,8174414,79408,0,0,-469,8
Los Angeles,California,6037,01/25/2022 12:00:00 AM,34.30828379,-118.2282411,2631994,28886,,8275373,79764,21609,70,22014,75
Los Angeles,California,6037,01/27/2022 12:00:00 AM,34.30828379,-118.2282411,2659414,28963,,8469208,80044,10663,40,48021,243
Los Angeles,California,6037,01/30/2022 12:00:00 AM,34.30828379,-118.2282411,2695076,29195,,8587909,80678,11432,96,49080,181
Los Angeles,California,6037,01/31/2022 12:00:00 AM,34.30828379,-118.2282411,2710362,29280,,8610580,80917,15286,85,22671,239
Los Angeles,California,6037,02/02/2022 12:00:00 AM,34.30828379,-118.2282411,2720216,29364,,8620460,81001,0,0,0,0
Los Angeles,California,6037,02/03/2022 12:00:00 AM,34.30828379,-118.2282411,2727159,29428,,8627403,81065,0,0,0,0
Los Angeles,California,6037,02/04/2022 12:00:00 AM,34.30828379,-118.2282411,2731409,29457,,8675356,81350,0,0,0,0
Los Angeles,California,6037,02/05/2022 12:00:00 AM,34.30828379,-118.2282411,2735688,29506,,8723377,81541,0,0,0,0
Los Angeles,California,6037,02/06/2022 12:00:00 AM,34.30828379,-118.2282411,2740700,29609,,8764163,81884,0,0,0,0
Los Angeles,California,6037,02/07/2022 12:00:00 AM,34.30828379,-118.22824109999999,2746866,29690,,8775650,82142,0,0,0,20
Los Angeles,California,6037,02/08/2022 12:00:00 AM,34.30828379,-118.2282411,2752398,29764,,8799757,82418,0,0,0,0
Los Angeles,California,6037,02/09/2022 12:00:00 AM,34.30828379,-118.2282411,2757058,29846,,8804417,82502,0,0,0,0
Los Angeles,California,6037,02/10/2022 12:00:00 AM,34.30828379,-118.22824109999999,2761870,29902,,8809229,82558,0,0,0,0
Los Angeles,California,6037,02/11/2022 12:00:00 AM,34.30828379,-118.2282411,2764073,29928,,8837366,82932,0,0,0,0
Los Angeles,California,6037,02/12/2022 12:00:00 AM,34.30828379,-118.22824109999999,2766161,29980,,8849745,83077,0,0,0,0
Los Angeles,California,6037,02/13/2022 12:00:00 AM,34.30828379,-118.22824109999999,2769372,30081,,8863723,83366,0,0,0,0
Los Angeles,California,6037,02/14/2022 12:00:00 AM,34.30828379,-118.2282411,2772569,30146,,8873200,83588,0,0,0,0
Los Angeles,California,6037,02/15/2022 12:00:00 AM,34.30828379,-118.2282411,2777165,30216,,8888536,83862,0,0,0,0
Los Angeles,California,6037,02/16/2022 12:00:00 AM,34.30828379,-118.22824109999999,2780323,30300,,8891694,83946,0,0,0,0
Los Angeles,California,6037,02/17/2022 12:00:00 AM,34.30828379,-118.2282411,2782953,30356,,8894324,84002,0,0,0,0
Los Angeles,California,6037,02/18/2022 12:00:00 AM,34.30828379,-118.22824109999999,2784276,30376,,8895647,84024,0,0,0,0
Los Angeles,California,6037,02/19/2022 12:00:00 AM,34.30828379,-118.22824109999999,2785449,30411,,8923984,84364,0,0,0,0
Los Angeles,California,6037,02/20/2022 12:00:00 AM,34.30828379,-118.2282411,2787359,30447,,8931967,84468,0,0,0,0
Los Angeles,California,6037,10/12/2021 12:00:00 AM,34.30828379,-118.2282411,1475694,26398,,4810222,70598,0,0,0,0
Los Angeles,California,6037,10/13/2021 12:00:00 AM,34.30828379,-118.22824109999999,1476791,26410,,4811779,70616,1097,12,1097,12
Los Angeles,California,6037,10/14/2021 12:00:00 AM,34.30828379,-118.2282411,1477686,26414,,4813204,70620,895,4,895,4
Los Angeles,California,6037,10/15/2021 12:00:00 AM,34.30828379,-118.22824109999999,1477686,26443,,4825708,70829,0,0,0,361
Los Angeles,California,6037,10/16/2021 12:00:00 AM,34.30828379,-118.2282411,1479421,26446,,4830872,70874,0,0,0,0
Los Angeles,California,6037,10/17/2021 12:00:00 AM,34.30828379,-118.22824109999999,1480656,26473,,4835022,71032,0,0,0,0
Los Angeles,California,6037,10/18/2021 12:00:00 AM,34.30828379,-118.2282411,1481814,26506,,4842472,71203,0,0,0,1
Los Angeles,California,6037,10/19/2021 12:00:00 AM,34.30828379,-118.22824109999999,1483031,26527,,4848946,71328,0,0,0,0
Los Angeles,California,6037,10/20/2021 12:00:00 AM,34.30828379,-118.2282411,1484192,26540,,4850807,71341,0,0,0,0
Los Angeles,California,6037,10/21/2021 12:00:00 AM,34.30828379,-118.22824109999999,1485105,26549,,4852216,71350,0,0,0,0
Los Angeles,California,6037,10/22/2021 12:00:00 AM,34.30828379,-118.2282411,1485105,26549,,4854041,71417,-664,-3,-1575,-26
Los Angeles,California,6037,10/23/2021 12:00:00 AM,34.30828379,-118.22824109999999,1485105,26549,,4854041,71417,0,0,0,0
Los Angeles,California,6037,10/24/2021 12:00:00 AM,34.30828379,-118.2282411,1485105,26549,,4854041,71417,-2397,-50,-22736,-351
Los Angeles,California,6037,10/25/2021 12:00:00 AM,34.30828379,-118.22824109999999,1489380,26604,,4906317,71848,0,0,0,0
Los Angeles,California,6037,10/26/2021 12:00:00 AM,34.30828379,-118.2282411,1490698,26626,,4913324,71952,0,0,0,0
Los Angeles,California,6037,10/27/2021 12:00:00 AM,34.30828379,-118.22824109999999,1492106,26628,,4914732,71941,0,0,0,0
Los Angeles,California,6037,10/28/2021 12:00:00 AM,34.30828379,-118.2282411,1493170,26637,,4915796,71950,0,0,0,0
Los Angeles,California,6037,10/29/2021 12:00:00 AM,34.30828379,-118.22824109999999,1494119,26644,,4932240,72112,0,0,41,1
Los Angeles,California,6037,10/30/2021 12:00:00 AM,34.30828379,-118.2282411,1495014,26661,,4936466,72188,0,0,0,0
Los Angeles,California,6037,10/31/2021 12:00:00 AM,34.30828379,-118.22824109999999,1496593,26683,,4940995,72281,0,0,0,0
Los Angeles,California,6037,11/01/2021 12:00:00 AM,34.30828379,-118.22824109999999,1499911,26719,,4958810,72489,1518,24,3168,123
Los Angeles,California,6037,11/02/2021 12:00:00 AM,34.30828379,-118.22824109999999,1501527,26740,,4960591,72511,1616,21,1781,22
Los Angeles,California,6037,11/03/2021 12:00:00 AM,34.30828379,-118.22824109999999,1502676,26750,,4973021,72525,1149,10,12430,14
Los Angeles,California,6037,11/04/2021 12:00:00 AM,34.30828379,-118.22824109999999,1503664,26752,,4980260,72644,988,2,7239,119
Los Angeles,California,6037,11/05/2021 12:00:00 AM,34.30828379,-118.22824109999999,1504843,26762,,4985032,72681,1179,10,4772,37
Los Angeles,California,6037,11/06/2021 12:00:00 AM,34.30828379,-118.22824109999999,1506305,26796,,4990096,72857,1462,34,5064,176
Los Angeles,California,6037,11/07/2021 12:00:00 AM,34.30828379,-118.22824109999999,1507736,26814,,4992376,72960,1431,18,2280,103
Los Angeles,California,6037,11/08/2021 12:00:00 AM,34.30828379,-118.22824109999999,1509073,26838,,5002154,73014,1337,24,9778,54
Los Angeles,California,6037,11/09/2021 12:00:00 AM,34.30828379,-118.22824109999999,1510434,26856,,5005008,73105,1361,18,2854,91
Los Angeles,California,6037,11/10/2021 12:00:00 AM,34.30828379,-118.22824109999999,1511324,26862,,5011378,73111,890,6,6370,6
Los Angeles,California,6037,11/11/2021 12:00:00 AM,34.30828379,-118.22824109999999,1512147,26872,,5015745,73233,823,10,4367,122
Los Angeles,California,6037,11/12/2021 12:00:00 AM,34.30828379,-118.22824109999999,1513016,26903,,5020852,73299,869,31,5107,66
Los Angeles,California,6037,11/13/2021 12:00:00 AM,34.30828379,-118.22824109999999,1514282,26923,,5025778,73405,1266,20,4926,106
Los Angeles,California,6037,11/14/2021 12:00:00 AM,34.30828379,-118.22824109999999,1515324,26949,,5031322,73552,1042,26,5544,147
Los Angeles,California,6037,11/15/2021 12:00:00 AM,34.30828379,-118.22824109999999,1516901,26973,,5033964,73694,1577,24,2642,142
Los Angeles,California,6037,11/16/2021 12:00:00 AM,34.30828379,-118.22824109999999,1518732,26999,,5035795,73720,1831,26,1831,26
Los Angeles,California,6037,11/17/2021 12:00:00 AM,34.30828379,-118.22824109999999,1519781,27010,,5045896,73731,1049,11,10101,11
Los Angeles,California,6037,11/18/2021 12:00:00 AM,34.30828379,-118.22824109999999,1520504,27017,,5050339,73856,723,7,4443,125
Los Angeles,California,6037,11/19/2021 12:00:00 AM,34.30828379,-118.22824109999999,1521197,27046,,5054726,73939,693,29,4387,83
Los Angeles,California,6037,11/20/2021 12:00:00 AM,34.30828379,-118.22824109999999,1522240,27074,,5056610,74093,1043,28,1884,154
Los Angeles,California,6037,11/21/2021 12:00:00 AM,34.30828379,-118.22824109999999,1522240,27074,,5056610,74098,0,0,0,5
Los Angeles,California,6037,11/22/2021 12:00:00 AM,34.30828379,-118.22824109999999,1524294,27102,,5058664,74129,2054,28,2054,31
Los Angeles,California,6037,11/23/2021 12:00:00 AM,34.30828379,-118.22824109999999,1524912,27121,,5059282,74152,618,19,618,23
Los Angeles,California,6037,11/24/2021 12:00:00 AM,34.30828379,-118.22824109999999,1525486,27128,,5073933,74159,574,7,14651,7
Los Angeles,California,6037,11/25/2021 12:00:00 AM,34.30828379,-118.22824109999999,1526272,27138,,5079168,74367,786,10,5235,208
Los Angeles,California,6037,11/26/2021 12:00:00 AM,34.30828379,-118.22824109999999,1527132,27166,,5084546,74473,860,28,5378,106
Los Angeles,California,6037,11/27/2021 12:00:00 AM,34.30828379,-118.22824109999999,1528586,27184,,5086768,74561,1454,18,2222,88
Los Angeles,California,6037,11/28/2021 12:00:00 AM,34.30828379,-118.22824109999999,1530526,27208,,5097638,74669,1940,24,10870,108
Los Angeles,California,6037,11/29/2021 12:00:00 AM,34.30828379,-118.22824109999999,1530526,27208,,5097638,74669,0,0,0,0
Los Angeles,California,6037,12/30/2021 12:00:00 AM,34.30828379,-118.22824109999999,1757522,27647,,5692029,76540,16230,7,133669,17
Los Angeles,California,6037,01/03/2022 12:00:00 AM,34.30828379,-118.22824109999999,1887526,27756,,6003152,77026,43604,28,108391,234
Los Angeles,California,6037,01/26/2022 12:00:00 AM,34.30828379,-118.2282411,2631994,28886,,8275373,79764,0,0,0,0
Los Angeles,California,6037,01/28/2022 12:00:00 AM,34.30828379,-118.2282411,2668094,28998,,8509617,80176,8680,35,40409,132
Los Angeles,California,6037,02/21/2022 12:00:00 AM,34.30828379,-118.2282411,2789292,30519,,8946146,84739,0,0,0,11
Los Angeles,California,6037,03/17/2022 12:00:00 AM,34.30828379,-118.22824109999999,2823354,31462,,9065637,88024,0,0,0,0
Los Angeles,California,6037,03/18/2022 12:00:00 AM,34.30828379,-118.2282411,2825423,31491,,9075006,88209,0,0,0,0
Los Angeles,California,6037,03/19/2022 12:00:00 AM,34.30828379,-118.22824109999999,2826077,31508,,9076298,88251,0,0,0,0
Los Angeles,California,6037,03/20/2022 12:00:00 AM,34.30828379,-118.2282411,2826928,31535,,9080457,88351,0,0,0,0
Los Angeles,California,6037,03/21/2022 12:00:00 AM,34.30828379,-118.2282411,2827802,31561,,9085264,88476,0,0,0,0
Los Angeles,California,6037,03/22/2022 12:00:00 AM,34.30828379,-118.22824109999999,2829091,31576,,9088902,88579,0,0,0,0
Los Angeles,California,6037,03/23/2022 12:00:00 AM,34.30828379,-118.2282411,2830048,31594,,9089859,88597,0,0,0,0
Los Angeles,California,6037,03/24/2022 12:00:00 AM,34.30828379,-118.22824109999999,2830048,31594,,9089859,88597,0,0,0,0
Los Angeles,California,6037,03/25/2022 12:00:00 AM,34.30828379,-118.2282411,2831103,31619,,9095314,88742,0,0,0,0
Los Angeles,California,6037,03/26/2022 12:00:00 AM,34.30828379,-118.22824109999999,2831655,31626,,9096593,88758,0,0,0,0
Los Angeles,California,6037,03/27/2022 12:00:00 AM,34.30828379,-118.2282411,2832706,31655,,9099537,88879,0,0,0,0
Los Angeles,California,6037,03/28/2022 12:00:00 AM,34.30828379,-118.22824109999999,2833206,31669,,9105480,88950,0,0,0,0
Los Angeles,California,6037,03/29/2022 12:00:00 AM,34.30828379,-118.2282411,2834317,31683,,9109754,89012,0,0,0,0
Los Angeles,California,6037,03/30/2022 12:00:00 AM,34.30828379,-118.22824109999999,2834317,31683,,9109754,89012,0,0,0,0
Los Angeles,California,6037,03/31/2022 12:00:00 AM,34.30828379,-118.2282411,2834317,31683,,9109754,89012,0,0,0,0
Los Angeles,California,6037,04/01/2022 12:00:00 AM,34.30828379,-118.22824109999999,2836605,31710,,9112044,89052,0,0,0,0
Los Angeles,California,6037,04/02/2022 12:00:00 AM,34.30828379,-118.2282411,2837430,31722,,9119178,89155,0,0,-59,1
Los Angeles,California,6037,04/03/2022 12:00:00 AM,34.30828379,-118.22824109999999,2838442,31739,,9120316,89221,0,0,0,0
Los Angeles,California,6037,04/04/2022 12:00:00 AM,34.30828379,-118.2282411,2839480,31754,,9121363,89247,0,0,0,0
Los Angeles,California,6037,04/05/2022 12:00:00 AM,34.30828379,-118.22824109999999,2843599,31770,,9132927,89358,0,0,0,0
Los Angeles,California,6037,04/06/2022 12:00:00 AM,34.30828379,-118.2282411,2843599,31770,,9132927,89358,0,0,0,0
Los Angeles,California,6037,04/07/2022 12:00:00 AM,34.30828379,-118.22824109999999,2843599,31770,,9132927,89358,0,0,2316,0
Los Angeles,California,6037,04/08/2022 12:00:00 AM,34.30828379,-118.2282411,2846303,31807,,9135704,89403,0,0,0,0
Los Angeles,California,6037,04/09/2022 12:00:00 AM,34.30828379,-118.22824109999999,2847097,31819,,9136621,89428,0,0,0,0
Los Angeles,California,6037,04/10/2022 12:00:00 AM,34.30828379,-118.22824109999999,2848030,31830,,9137596,89550,0,0,0,0
Los Angeles,California,6037,04/11/2022 12:00:00 AM,34.30828379,-118.2282411,2849185,31839,,9150534,89556,0,0,0,0
Los Angeles,California,6037,04/12/2022 12:00:00 AM,34.30828379,-118.22824109999999,2850480,31852,,9157755,89666,0,0,0,0
Los Angeles,California,6037,04/13/2022 12:00:00 AM,34.30828379,-118.2282411,2850480,31852,,9157755,89670,0,0,0,0
Los Angeles,California,6037,04/14/2022 12:00:00 AM,34.30828379,-118.22824109999999,2850480,31852,,9157755,89670,0,0,0,0
Los Angeles,California,6037,04/15/2022 12:00:00 AM,34.30828379,-118.2282411,2853706,31872,,9160986,89697,0,0,0,0
Los Angeles,California,6037,04/16/2022 12:00:00 AM,34.30828379,-118.22824109999999,2854567,31884,,9171381,89797,0,0,0,0
Los Angeles,California,6037,04/17/2022 12:00:00 AM,34.30828379,-118.2282411,2855687,31899,,9172767,89838,0,0,0,0
Los Angeles,California,6037,04/18/2022 12:00:00 AM,34.30828379,-118.22824109999999,2857772,31913,,9174880,89852,0,0,0,0
Los Angeles,California,6037,11/30/2021 12:00:00 AM,34.30828379,-118.2282411,1532430,27225,,5105427,74781,0,0,0,0
Los Angeles,California,6037,12/01/2021 12:00:00 AM,34.30828379,-118.22824109999999,1534720,27244,,5107717,74800,0,0,0,0
Los Angeles,California,6037,12/02/2021 12:00:00 AM,34.30828379,-118.2282411,1536351,27246,,5109348,74802,0,0,0,0
Los Angeles,California,6037,12/03/2021 12:00:00 AM,34.30828379,-118.2282411,1537450,27248,,5127121,74911,0,0,0,0
Los Angeles,California,6037,12/04/2021 12:00:00 AM,34.30828379,-118.22824109999999,1538451,27262,,5128725,74953,0,0,0,0
Los Angeles,California,6037,12/05/2021 12:00:00 AM,34.30828379,-118.2282411,1540200,27275,,5138995,75080,0,0,0,0
Los Angeles,California,6037,12/06/2021 12:00:00 AM,34.30828379,-118.22824109999999,1541886,27288,,5146771,75178,0,0,0,0
Los Angeles,California,6037,12/07/2021 12:00:00 AM,34.30828379,-118.22824109999999,1545583,27325,,5155233,75270,1799,21,1799,23
Los Angeles,California,6037,12/08/2021 12:00:00 AM,34.30828379,-118.22824109999999,1547042,27330,,5156692,75275,1459,5,1459,5
Los Angeles,California,6037,12/09/2021 12:00:00 AM,34.30828379,-118.22824109999999,1547042,27330,,5156692,75275,0,0,0,0
Los Angeles,California,6037,12/10/2021 12:00:00 AM,34.30828379,-118.2282411,1548157,27341,,5171651,75378,0,0,0,0
Los Angeles,California,6037,12/11/2021 12:00:00 AM,34.30828379,-118.22824109999999,1549296,27352,,5177395,75428,0,0,0,0
Los Angeles,California,6037,12/12/2021 12:00:00 AM,34.30828379,-118.2282411,1551117,27369,,5182686,75517,0,0,0,0
Los Angeles,California,6037,12/13/2021 12:00:00 AM,34.30828379,-118.2282411,1553366,27388,,5191014,75603,0,0,0,0
Los Angeles,California,6037,12/14/2021 12:00:00 AM,34.30828379,-118.22824109999999,1556685,27413,,5199762,75698,0,0,0,19
Los Angeles,California,6037,12/15/2021 12:00:00 AM,34.30828379,-118.2282411,1560377,27432,,5203454,75718,0,0,0,0
Los Angeles,California,6037,12/16/2021 12:00:00 AM,34.30828379,-118.22824109999999,1563879,27441,,5206956,75727,0,0,0,0
Los Angeles,California,6037,12/17/2021 12:00:00 AM,34.30828379,-118.2282411,1567133,27448,,5226183,75826,0,0,0,0
Los Angeles,California,6037,12/18/2021 12:00:00 AM,34.30828379,-118.22824109999999,1570230,27473,,5237078,75878,0,0,0,0
Los Angeles,California,6037,12/19/2021 12:00:00 AM,34.30828379,-118.2282411,1576702,27488,,5249273,75958,0,0,0,0
Los Angeles,California,6037,12/20/2021 12:00:00 AM,34.30828379,-118.2282411,1585313,27512,,5269446,76054,0,0,0,0
Los Angeles,California,6037,12/21/2021 12:00:00 AM,34.30828379,-118.22824109999999,1595239,27533,,5289904,76126,0,0,0,0
Los Angeles,California,6037,12/22/2021 12:00:00 AM,34.30828379,-118.2282411,1595239,27533,,5289904,76126,0,0,0,0
Los Angeles,California,6037,12/23/2021 12:00:00 AM,34.30828379,-118.22824109999999,1616033,27546,,5310698,76139,0,0,0,0
Los Angeles,California,6037,12/24/2021 12:00:00 AM,34.30828379,-118.2282411,1623442,27555,,5327107,76175,0,0,0,0
Los Angeles,California,6037,12/25/2021 12:00:00 AM,34.30828379,-118.22824109999999,1632893,27576,,5377245,76255,0,0,0,0
Los Angeles,California,6037,12/26/2021 12:00:00 AM,34.30828379,-118.2282411,1649376,27601,,5407310,76336,0,0,0,0
Los Angeles,California,6037,12/27/2021 12:00:00 AM,34.30828379,-118.22824109999999,1669545,27625,,5456421,76437,0,0,0,0
Los Angeles,California,6037,12/31/2021 12:00:00 AM,34.30828379,-118.22824109999999,1780154,27671,,5768815,76634,22632,24,76786,94
Los Angeles,California,6037,01/04/2022 12:00:00 AM,34.30828379,-118.22824109999999,1921890,27772,,6037516,77043,34364,16,34364,17
Los Angeles,California,6037,01/29/2022 12:00:00 AM,34.30828379,-118.2282411,2683644,29099,,8538829,80497,15550,101,29212,321
Los Angeles,California,6037,02/22/2022 12:00:00 AM,34.30828379,-118.22824109999999,2791630,30587,,8959490,84980,0,0,0,0
Los Angeles,California,6037,02/23/2022 12:00:00 AM,34.30828379,-118.2282411,2793776,30650,,8961636,85043,0,0,0,0
Los Angeles,California,6037,02/24/2022 12:00:00 AM,34.30828379,-118.22824109999999,2793776,30650,,8961636,85043,0,0,0,0
Los Angeles,California,6037,02/25/2022 12:00:00 AM,34.30828379,-118.2282411,2796560,30716,,8978479,85468,0,0,0,0
Los Angeles,California,6037,02/26/2022 12:00:00 AM,34.30828379,-118.2282411,2797628,30773,,8981736,85557,0,0,0,0
Los Angeles,California,6037,02/27/2022 12:00:00 AM,34.30828379,-118.22824109999999,2799169,30853,,8987156,85827,0,0,0,0
