"Gyeonggi",Hwaseong,0.0280,0.0250,0.0270,0.0210,0.0170,0.0140,0.0140,0.0150,0.0190,0.0200,0.0250,0.0270,0.0280,0.0250,0.0240,0.022*,0.017*,0.0140,0.0110,0.0100,0.0130,0.0210,0.0310,0.0270,0.0280,0.0240,0.0190,0.0180,0.0150,0.0120,0.0110,0.0120,0.0140,0.0170,0.0240,0.0250,0.0240,0.0210,0.0170,0.0140,0.0130,0.0120,0.0100,0.0070,0.0110,0.0200,0.0250,0.0250,0.0230,0.0210,0.0220,0.0160,0.0130,0.0130,0.0100,0.0110,0.0110,0.0170,0.0220,0.0250,0.0260,0.0200,0.0200,0.0140,0.0100,0.0080,0.0080,0.0090,0.0120,0.0170,0.0220,0.0250
"Gyeonggi",Yangju,0.0220,0.0210,0.0220,0.0180,0.0160,0.0120,0.0110,0.0090,0.017**,0.0140,0.0200,0.0230,0.0190,0.0170,0.0130,0.0110,0.0090,0.0080,0.0070,0.0060,0.0080,0.0140,0.0240,0.0200,0.0260,0.0210,0.0200,0.0150,0.0150,0.0110,0.0100,0.0100,0.0130,0.0160,0.0220,0.0230,0.0200,0.0180,0.0150,0.0130,0.0110,0.0110,0.0100,0.0100,0.0110,0.0160,0.0210,0.0220,0.0210,0.0190,0.0180,0.0140,0.0120,0.0110,0.0100,0.0100,0.0090,0.0140,0.019*,0.0210,0.0210,0.0160,0.0150,0.0120,0.0100,0.0080,0.0070,0.0090,0.0110,0.0140,0.0190,0.0220
"Gyeonggi",Dongducheon,0.0230,0.0230,0.0240,0.0180,0.0170,0.0120,0.0110,0.010**,0.0120,0.0140,0.0280,0.0330,0.0240,0.0240,0.0190,0.0150,0.0120,0.0090,0.0080,0.0080,0.0100,0.0150,0.0210,0.0230,0.0280,0.0230,0.0220,0.0150,0.0110,0.0080,0.0080,0.0080,0.0100,0.0120,0.0180,0.0240,0.0210,0.0200,0.0170,0.0120,0.0100,0.0090,0.0070,0.0070,0.0080,0.0130,0.0210,0.0240,0.0240,0.0220,0.0180,0.0130,0.0100,0.0080,0.0070,0.0070,0.0070,0.0120,0.0200,0.0210,0.0220,0.0180,0.0160,0.0120,0.0080,0.0070,0.0060,0.0070,0.0070,0.0100,0.0170,0.0180
"Gyeonggi",Anseong,0.0280,0.0250,0.0250,0.0160,0.0140,0.0130,0.0110,0.0110,0.0150,0.0160,0.0210,0.0230,0.0260,0.0240,0.0170,0.0140,0.0090,0.0090,0.0070,0.010*,0.0110,0.0170,0.0260,0.0270,0.0290,0.0250,0.0210,0.0170,0.0160,0.0120,0.0110,0.0110,0.0110,0.0150,0.0230,0.0240,0.0230,0.0210,0.0180,0.0130,0.0110,0.0110,0.0080,0.0080,0.0100,0.0170,0.0200,0.0220,0.0180,0.0170,0.0150,0.0120,0.0090,0.0090,0.0070,0.0080,0.0080,0.0130,0.0200,0.0220,0.0240,0.0180,0.0160,0.0130,0.0110,0.0080,0.0080,0.0080,0.0090,0.0140,0.0190,0.0210
"Gyeonggi",Icheon,0.0310,0.0280,0.0280,0.0190,0.0180,0.0150,0.0140,0.0130,0.0180,0.0200,0.0280,0.0290,0.0300,0.0300,0.0200,0.0160,0.0140,0.0140,0.0120,0.0100,0.0120,0.0220,0.0380,0.0330,0.0350,0.0250,0.0190,0.0170,0.0150,0.0110,0.0090,0.0100,0.0110,0.0150,0.0230,0.0260,0.0250,0.0210,0.0180,0.0130,0.0110,0.0110,0.0080,0.0080,0.0100,0.021*,0.0250,0.0270,0.0230,0.0220,0.0200,0.0150,0.0110,0.0090,0.0090,0.0080,0.0090,0.0150,0.0220,0.0220,0.0250,0.0200,0.0190,0.0130,0.0110,0.0090,0.0090,0.0080,0.0090,0.0140,0.0210,0.0230
"Gyeonggi",Paju,0.0290,0.0280,0.0300,0.0220,0.0190,0.0150,0.0150,0.0130,0.0190,0.0190,0.0270,0.0320,0.0280,0.0270,0.0240,0.0210,0.0170,0.0150,0.0110,0.0110,0.0140,0.0200,0.0290,0.0280,0.0330,0.0260,0.0260,0.0220,0.0200,0.0130,0.0130,0.0120,0.0140,0.0180,0.0260,0.0290,0.0230,0.0200,0.0190,0.0140,0.0130,0.0110,0.0090,0.0090,0.0100,0.0160,0.0220,0.0250,0.0230,0.0210,0.0220,0.0150,0.0120,0.0120,0.0100,0.0090,0.0080,0.0140,0.0230,0.0240,0.0240,0.0210,0.0200,0.0150,0.0110,0.0080,0.0070,0.0080,0.0090,0.0130,0.0200,0.0220
"Gyeonggi",Pocheon,0.0230,0.0230,0.0230,0.0160,0.0150,0.0110,0.0120,0.0100,0.0150,0.0180,0.0230,0.0250,0.0190,0.0180,0.0160,0.0130,0.0100,0.0090,0.0070,0.0070,0.0080,0.0120,0.0180,0.0190,0.0220,0.0170,0.0170,0.0130,0.0130,0.0140,0.0180,0.0110,0.0100,0.0110,0.0130,0.0200,0.0260,0.0230,0.0200,0.0140,0.0070,0.0070,0.0060,0.0060,0.0060,0.0120,0.0160,0.0180,0.0170,0.0150,0.0150,0.0110,0.0080,0.0070,0.0060,0.0060,0.0060,0.0100,0.0160,0.0160,0.0180,0.0140,0.0120,0.0090,0.0080,0.0060,0.0050,0.0050,0.0060,0.0090,0.0120,0.0150
"Gyeonggi",Yeoju,0.0320,0.0300,0.0290,0.0200,0.0170,0.0140,0.0130,0.0110,0.0150,0.0180,0.0260,0.0290,0.0310,0.0290,0.0230,0.0190,0.0150,0.0130,0.0100,0.0090,0.0100,0.0190,0.0260,0.0270,0.0310,0.0240,0.0240,0.0190,0.0160,0.0120,0.0100,0.0080,0.0110,0.0160,0.0240,0.0280,0.0220,0.0200,0.0160,0.0120,0.0090,0.0090,0.0070,0.0060,0.0070,0.0140,0.0180,0.0230,0.0190,0.0180,0.0160,0.0130,0.0100,0.0090,0.008*,0.0080,0.0080,0.0130,0.0190,0.0180,0.0230,0.0170,0.0150,0.0110,0.0110,0.0080,0.0080,0.0070,0.0080,0.0120,0.0180,0.0210
"Gyeonggi",Yeoncheon,0.0140,0.0130,0.0130,0.0100,0.0090,0.0070,0.0070,0.0060,0.0070,0.0090,0.0130,0.0170,0.0140,0.0140,0.0130,0.0100,0.0060,0.0050,0.0040,0.0040,0.0060,0.0090,0.0130,0.0150,0.0160,0.0130,0.0130,0.0090,0.0070,0.0050,0.0060,0.0050,0.0050,0.0070,0.0120,0.0140,0.0120,0.0110,0.0100,0.0080,0.0060,0.0060,0.0050,0.0050,0.0060,0.0090,0.0120,0.0130,0.0140,0.0130,0.0100,0.0070,0.0060,0.0050,0.0050,0.0040,0.0040,0.0070,0.0110,0.0130,0.012**,0.009**,0.0090,0.0060,0.0060,0.0040,0.0030,0.004*,0.0040,0.0060,0.0100,0.0110
"Gyeonggi",Gapyeong,0.0190,0.0200,0.0180,0.0130,0.0120,0.0100,0.0100,0.0080,0.0080,0.0090,0.0150,0.0180,0.0200,0.0170,0.0160,0.0100,0.0080,0.0070,0.0070,0.0060,0.0060,0.0090,0.0150,0.0160,0.0200,0.0160,0.0120,0.0090,0.0100,0.0080,0.0080,0.0060,0.0060,0.0080,0.0130,0.0170,0.0160,0.0150,0.0120,0.0090,0.0080,0.0080,0.0060,0.0060,0.0060,0.0100,0.0150,0.0170,0.0150,0.0150,0.0120,0.0100,0.0080,0.0070,0.0050,0.0050,0.005*,0.010**,0.015**,0.0140,0.0160,0.0120,0.0110,0.0090,0.0070,0.0060,0.0050,0.0050,0.0050,0.0080,0.0130,0.0150
"Gyeonggi",Yangpyeong,0.0210,0.0220,0.0210,0.0170,0.0140,0.0130,0.0110,0.0080,0.0100,0.0100,0.0180,0.0230,0.0240,0.0220,0.0180,0.0150,0.0120,0.0120,0.0090,0.0100,0.0080,0.0120,0.0190,0.0220,0.0290,0.0220,0.0210,0.0120,0.0110,0.0100,0.0080,0.0060,0.0050,0.0090,0.0160,0.0200,0.0180,0.0160,0.0150,0.0130,0.0100,0.0100,0.0070,0.0070,0.0070,0.0130,0.0210,0.0280,0.0230,0.0240,0.0210,0.0160,0.0090,0.0070,0.0060,0.0050,0.005**,0.0090,0.0160,0.0160,0.0210,0.0160,0.0140,0.0100,0.0080,0.0060,0.0050,0.0060,0.0050,0.0080,0.0140,0.0180
"Gyeonggi",Average for provinces,0.0330,0.0310,0.0340,0.0280,0.0240,0.0200,0.0180,0.0180,0.0250,0.0250,0.0310,0.0320,0.0330,0.0310,0.0280,0.0250,0.0210,0.0190,0.0150,0.0140,0.0170,0.0250,0.0360,0.0320,0.0360,0.0310,0.0280,0.0240,0.0220,0.0170,0.0140,0.0150,0.0180,0.0220,0.0300,0.0310,0.0300,0.0270,0.0230,0.0170,0.0160,0.0150,0.0120,0.0110,0.0130,0.0220,0.0270,0.0280,0.0260,0.0250,0.0250,0.0180,0.0150,0.0140,0.0120,0.0120,0.0110,0.0180,0.0260,0.0270,0.0290,0.0230,0.0220,0.0170,0.0130,0.0100,0.0100,0.0100,0.0130,0.0180,0.0250,0.0250
"Gangwon",Yanggu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.013*,0.0120,0.0130,0.0080,0.0080,0.0050,0.0050,0.0040,0.0040,0.0060,0.0110,0.0140,0.0130,0.0110,0.0090,0.0070,0.0060,0.0060,0.0040,0.0040,0.0040,0.0070,0.0100,0.0130,0.0110,0.0110,0.0080,0.0060,0.0040,0.0050,0.0040,0.0040,0.0030,0.0050,0.0110,0.0130,0.0160,0.0120,0.0100,0.0080,0.0060,0.0050,0.0030,0.0040,0.0030,0.0050,0.0100,0.0150
"Gangwon",Goseong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0060,0.0080,0.0070,0.0080,0.0060,0.0060,0.0050,0.0040,0.0040,0.0040,0.0050,0.0060,0.0080,0.0060,0.0060,0.0060,0.0050,0.0040,0.0040,0.0030,0.0030,0.0030,0.0040,0.0050,0.0060,0.0050,0.0060,0.0060,0.0030,0.0020,0.0020,0.0030,0.0030,0.0030,0.0030,0.0050,0.0050,0.0060,0.0050,0.0060,0.0060,0.0050,0.0040,0.0030,0.0030,0.0030,0.0030,0.0050,0.0050
"Gangwon",Jeongseon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0170,0.0120,0.0080,0.0080,0.007*,0.004*,0.0050,0.0050,0.0060,0.0070,0.0120,0.0150,0.0120,0.0090,0.0110,0.0110,0.0100,0.0090,0.0070,0.0060,0.0060,0.0090,0.0100,0.0130,0.0110,0.0090,0.0080,0.0070,0.0050,0.0060,0.0050,0.0050,0.0060,0.0060,0.0100,0.0120,0.0140,0.0100,0.0090,0.0070,0.0060,0.0050,0.0050,0.0050,0.0030,0.0050,0.0080,0.0130
"Gangwon",Hoengseong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0180,0.0220,0.0140,0.0140,0.0110,0.0100,0.0080,0.0080,0.0080,0.0070,0.0110,0.0160,0.0190,0.0170,0.0150,0.0130,0.0110,0.0090,0.0090,0.0060,0.0060,0.0060,0.0110,0.0150,0.0160,0.0130,0.0120,0.0100,0.0070,0.0060,0.0060,0.0050,0.0050,0.0050,0.0070,0.0120,0.0160,0.0200,0.0150,0.0130,0.0090,0.0080,0.0070,0.0060,0.0070,0.0050,0.0090,0.0160,0.0190
"Gangwon",Chuncheon,0.023**,0.0220,0.0180,0.0150,0.0130,0.0100,0.0070,0.0070,0.0110,0.0130,0.0230,0.0280,0.0280,0.0240,0.0200,0.0140,0.0130,0.0100,0.0090,0.0080,0.0090,0.0170,0.0260,0.0270,0.0310,0.0210,0.0190,0.0140,0.0130,0.0100,0.0060,0.0060,0.0080,0.0120,0.0230,0.0230,0.0210,0.0190,0.0150,0.0100,0.0080,0.0070,0.0050,0.0050,0.005*,0.011*,0.0180,0.0210,0.0170,0.0150,0.0130,0.0090,0.0070,0.0060,0.0050,0.0050,0.0050,0.0090,0.0160,0.0180,0.0210,0.0150,0.0140,0.0100,0.0080,0.0060,0.0060,0.0050,0.0070,0.0090,0.0160,0.0200
"Gangwon",Gangneung,0.0110,0.0130,0.0150,0.0080,0.0140,0.0120,0.0110,0.0130,0.0120,0.0110,0.0120,0.0120,0.0200,0.0110,0.0150,0.0150,0.0130,0.0130,0.0110,0.0100,0.0120,0.006**,0.0180,0.0170,0.0170,0.0160,0.0140,0.0130,0.0120,0.0100,0.0080,0.0090,0.0090,0.009*,-,0.0150,0.0140,0.0140,0.0110,0.011**,0.0110,0.0100,0.0100,0.0110,0.0090,0.0100,0.0130,0.0140,0.0150,0.0140,0.0150,0.0110,0.0090,0.0100,0.0100,0.0100,0.0090,0.0080,0.0120,0.0130,0.0160,0.0120,0.0110,0.0090,0.0090,0.0080,0.0070,0.0090,0.0080,0.0120,0.0110,0.0100
"Gangwon",Wonju,0.0310,0.0300,0.0250,0.0170,0.0150,0.0140,0.0130,0.0110,0.0150,0.0190,0.0270,0.0270,0.0280,0.0270,0.0200,0.0170,0.0150,0.0140,0.0120,0.0120,0.0130,0.016*,0.0240,0.0240,0.0290,0.0240,0.0180,0.0150,0.0150,0.0110,0.0090,0.0090,0.0090,0.0130,0.0230,0.0270,0.0250,0.0220,0.0170,0.0140,0.010*,0.010*,0.0090,0.0080,0.0090,0.0150,0.0190,0.0260,0.0220,0.0200,0.0170,0.0130,0.0100,0.0080,0.0070,0.0070,0.0080,0.0120,0.0190,0.0210,0.0250,0.0190,0.0170,0.0130,0.0100,0.0080,0.0080,0.0080,0.0100,0.0130,0.0200,0.0230
"Gangwon",Donghae,0.0160,0.0140,0.0180,0.0140,0.0140,0.0150,0.0160,0.010*,0.020**,0.0170,0.0210,0.0170,0.0180,0.0170,0.0170,0.0150,0.0130,0.0150,0.0130,0.0140,0.0140,0.0160,0.0230,0.0200,0.0200,0.0180,0.0150,0.0170,0.0170,0.0140,0.0130,0.0130,0.0130,0.0150,0.019*,0.0180,0.0150,0.0150,0.0120,0.0110,0.0110,0.0110,0.0090,0.0110,0.0090,0.0140,0.0170,0.0150,0.0160,0.0140,0.0150,0.0120,0.0110,0.0100,0.0110,0.0100,0.0080,0.0110,0.0160,0.0160,0.0170,0.0120,0.0170,0.0120,0.0130,0.0100,0.0090,0.0110,0.0070,0.0100,0.0170,0.0130
"Gangwon",Samcheok,0.0190,0.0120,0.0130,0.0120,0.0150,0.0130,0.0130,0.0080,0.017**,0.0130,0.0190,0.0200,0.0180,0.0170,0.0160,0.0140,0.0120,0.0140,0.0110,0.0100,0.0100,0.0120,0.0190,0.0190,0.0190,0.0180,0.0160,0.0140,0.0140,0.0120,0.0100,0.0090,0.0080,0.0100,0.0160,0.0170,0.0150,0.0150,0.0110,0.0100,0.0090,0.0110,0.0080,0.0100,0.0070,0.0100,0.0140,0.0150,0.0140,0.0130,0.0130,0.0110,0.0100,0.0100,0.0080,0.0080,0.0070,0.0090,0.0140,0.0140,0.0160,0.0120,0.0140,0.0110,0.0100,0.0080,0.0080,0.0090,0.0070,0.0080,0.0150,0.0140
"Gangwon",Pyeongchang,-,-,-,-,-,-,-,-,-,-,-,-,0.0170,0.0130,0.0120,0.0080,0.0070,0.0060,0.0040,0.0040,0.0030,0.0090,0.0150,0.0160,0.0180,0.0120,0.0110,0.0080,0.0070,0.0070,0.0070,0.0060,0.0060,0.0070,0.0120,0.0170,0.0140,0.0110,0.0110,0.0080,0.0070,0.0050,0.008**,0.0090,0.0070,0.0080,0.0140,0.0150,0.0100,0.0110,0.0090,0.0070,0.0060,0.0050,0.0050,0.0050,0.0040,0.0070,0.0130,0.0130,0.0140,0.0100,0.0100,0.0080,0.0070,0.0070,0.0060,0.0060,0.0040,0.0050,0.0130,0.0160
"Gangwon",Yangyang,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0090,0.0080,0.0080,0.0070,0.0080,0.0060,0.0050,0.0050,0.0050,0.0060,0.0080,0.0090,0.0080,0.0080,0.0070,0.0060,0.0050,0.0060,0.0050,0.0050,0.0040,0.0060,0.0080,0.0080,0.0070,0.0080,0.0070,0.0060,0.0050,0.0050,0.0040,0.0060,0.0040,0.0060,0.0070,0.0070,0.0090,0.0070,0.0080,0.0060,0.0060,0.0050,0.0050,0.0050,0.0070,0.0090,0.0070,0.0060
"Gangwon",Sokcho,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015*,0.0150,0.0120,0.0100,0.0090,0.0080,0.0070,0.0080,0.0080,0.0100,0.0160,0.0160,0.0120,0.0110,0.0100,0.0080,0.0060,0.0080,0.0060,0.0090,0.0070,0.0110,0.0100,0.0100,0.0110,0.0110,0.0110,0.0080,0.0060,0.0060,0.0050,0.0060,0.0060,0.0090,0.0120,0.0120,0.0160,0.0110,0.0110,0.0090,0.0070,0.0060,0.0050,0.0070,0.0060,0.0070,0.0110,0.0090
"Gangwon",Yeongwol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0160,0.0110,0.0100,0.0070,0.0050,0.0050,0.0040,0.0040,0.0030,0.0060,0.0120,0.0160,0.0130,0.0100,0.0090,0.0070,0.0050,0.0040,0.0040,0.0050,0.0040,0.0080,0.0100,0.0160,0.0100,0.0120,0.0100,0.0070,0.0060,0.0070,0.0050,0.0060,0.0060,0.0090,0.0120,0.0120,0.0130,0.0070,0.0060,0.0070,0.0050,0.0050,0.0050,0.0050,0.0050,0.0050,0.0100,0.0160
"Gangwon",Cheorwon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0140,0.0110,0.0110,0.0080,0.0070,0.0050,0.0050,0.0050,0.0060,0.0080,0.0100,0.0090,0.0070,0.0070,0.0080,0.0080,0.0050,0.0050,0.0030,0.0030,0.0040,0.0070,0.0130,0.0140,0.0110,0.0100,0.0100,0.0090,0.0060,0.0060,0.0050,0.0050,0.0050,0.0070,0.0090,0.0110,0.0100,0.0090,0.0070,0.0060,0.0060,0.0060,0.0050,0.0050,0.0070,0.0100,0.0080,0.0110
"Gangwon",Hongcheon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0220,0.0180,0.0120,0.0120,0.0100,0.0090,0.0090,0.0090,0.0140,0.0170,0.0220,0.0220,0.0170,0.0150,0.0120,0.0090,0.0090,0.0070,0.0080,0.0090,0.0130,0.0180,0.0230,0.0190,0.0180,0.0160,0.0110,0.0080,0.0070,0.0060,0.0070,0.0070,0.0110,0.0190,0.0190,0.0210,0.0170,0.0130,0.0110,0.0080,0.0060,0.0070,0.0070,0.0030,0.0040,0.0190,0.0210
"Gangwon",Hwacheon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0050,0.0090,0.0060,0.0050,0.0030,0.0030,0.0030,0.0030,0.0050,0.0100,0.0140,0.0110,0.0090,0.0080,0.0060,0.0040,0.0040,0.0030,0.0020,0.0030,0.0060,0.0100,0.0130,0.0120,0.0110,0.0090,0.0060,0.0040,0.0040,0.0030,0.0030,0.0030,0.0050,0.0110,0.0120,0.0140,0.0110,0.0090,0.0070,0.0050,0.005*,0.0030,0.0030,0.0060,0.0070,0.0090,0.0130
"Gangwon",Taebaek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0120,0.0100,0.0090,0.0080,0.0080,0.0050,0.0070,0.0080,0.0090,0.0130,0.0120,0.0120,0.0120,0.0100,0.0080,0.0060,0.0060,0.0050,0.0050,0.0060,0.0090,0.0110,0.0120,0.0100,0.0130,0.0100,0.0080,0.0060,0.0060,0.0050,0.0040,0.0040,0.0070,0.0100,0.0100,0.0120,0.0100,0.0080,0.0070,0.0080,0.0060,0.0060,0.0060,0.0060,0.0110,0.0110,0.0100
"Gangwon",Inje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007*,0.0070,0.0050,0.0030,0.0030,0.0030,0.0040,0.0080,0.0090,0.0080,0.0070,0.0060,0.0050,0.0040,0.0030,0.0020,0.0020,0.0030,0.0050,0.0080,0.0100,0.0070,0.0080,0.0070,0.0050,0.0040,0.0040,0.0030,0.0030,0.0030,0.0050,0.0090,0.0090,0.0100,0.0070,0.0070,0.0060,0.0050,0.0040,0.0030,0.0040,0.0040,0.0050,0.0070,0.0090
"Gangwon",Average for provinces,0.0220,0.0200,0.0190,0.0140,0.0140,0.0130,0.0110,0.0090,0.013*,0.0150,0.0220,0.0230,0.0230,0.0200,0.0180,0.0140,0.0130,0.0120,0.0100,0.0100,0.0100,0.0150,0.0220,0.0200,0.0200,0.0150,0.0140,0.0110,0.0100,0.0080,0.0070,0.0070,0.0070,0.0090,0.0150,0.0170,0.0150,0.0130,0.0110,0.0090,0.0070,0.0070,0.0060,0.0060,0.0060,0.0100,0.0140,0.0160,0.0140,0.0130,0.0120,0.0090,0.0070,0.0060,0.0060,0.0060,0.0050,0.0080,0.0130,0.0140,0.0170,0.0130,0.0120,0.0090,0.0080,0.0070,0.0060,0.0060,0.0060,0.0080,0.0130,0.0150
"Chungbuk",Goesan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0160,0.0130,0.0090,0.0080,0.0070,0.0060,0.0070,0.0080,0.0100,0.0140,0.0180,0.0170,0.0130,0.0100,0.0090,0.0060,0.0060,0.0050,0.0040,0.0060,0.0100,0.0140,0.0180,0.0150,0.0140,0.0110,0.0080,0.0060,0.0060,0.0040,0.0040,0.0040,0.0060,0.0100,0.0130,0.0170,0.0130,0.0110,0.0090,0.0060,0.0050,0.0040,0.0040,0.0050,0.0080,0.0120,0.0150
"Chungbuk",Eumseong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0180,0.0140,0.0110,0.0110,0.0080,0.0070,0.0070,0.0090,0.0120,0.0190,0.0210,0.0200,0.0160,0.0130,0.0120,0.008*,0.0080,0.0070,0.0050,0.0080,0.0120,0.0160,0.0190,0.0160,0.0150,0.0140,0.0110,0.0090,0.0080,0.0070,0.0070,0.0070,0.0100,0.0140,0.0170,0.0190,0.0150,0.0130,0.0100,0.0090,0.0070,0.0060,0.0060,0.0080,0.0110,0.0150,0.0200
"Chungbuk",Cheongju,0.0260,0.0250,0.0240,0.0200,0.0170,0.0150,0.0140,0.0140,0.0160,0.0150,0.0200,0.0230,0.0300,0.0260,0.0190,0.0170,0.0140,0.0190,0.0180,0.0180,0.0180,0.0220,0.0300,0.0270,0.0310,0.0310,0.0270,0.0210,0.0180,0.0150,0.0130,0.0130,0.0150,0.0190,0.0270,0.0300,0.0270,0.0260,0.0210,0.0160,0.0120,0.0120,0.0100,0.0090,0.0110,0.0180,0.0220,0.0250,0.0230,0.0210,0.0200,0.0150,0.0130,0.0110,0.0090,0.0100,0.0100,0.0160,0.0220,0.0220,0.0240,0.0180,0.0160,0.0120,0.0100,0.0070,0.0070,0.0080,0.0090,0.0140,0.0210,0.0230
"Chungbuk",Chungju,0.0310,0.0300,0.0280,0.0200,0.0170,0.0150,0.0130,0.013**,0.0180,0.0170,0.0320,0.0330,0.0340,0.0310,0.0230,0.0200,0.0170,0.0130,0.0140,0.0150,0.0170,0.0230,0.0320,0.0330,0.0370,0.0320,0.0240,0.0180,0.0190,0.019**,0.0110,0.0110,0.0140,0.0190,0.0270,0.0280,0.0260,0.0230,0.0150,0.0130,0.011*,0.0100,0.0080,0.0090,0.0110,0.0150,0.0190,0.0230,0.0200,0.0180,0.0170,0.0130,0.013**,0.01**,0.009**,0.009**,0.010**,0.014*,0.0170,0.0200,0.0200,0.0180,0.0170,0.0130,0.0110,0.0080,0.0080,0.0090,0.0110,0.0140,0.0210,0.0230
"Chungbuk",Jecheon,0.0270,0.0280,0.0270,0.0210,0.0200,0.0200,0.0180,0.0190,0.0110,0.0130,0.0160,0.0260,0.0330,0.0230,0.023*,0.0250,0.0220,0.0180,0.0190,0.0230,0.0200,0.0270,0.0320,0.0290,0.0360,0.0280,0.0250,0.0220,0.0190,0.0170,0.0110,0.0110,0.0090,0.0130,0.0260,0.0240,0.0210,0.0240,0.0200,0.0130,0.0100,-,0.0110,0.0090,0.0110,0.0160,0.0190,0.0230,0.0200,0.0180,0.0170,0.0140,0.0130,0.0110,0.0100,0.0110,0.0110,0.0140,0.0180,0.0180,0.0220,0.0170,0.0160,0.0130,0.0120,0.0100,0.0090,0.0090,0.0130,0.0150,0.0220,0.0220
"Chungbuk",Danyang,0.0270,0.0250,0.0280,0.0210,0.0220,0.0250,0.0150,0.0120,0.0140,0.0160,0.0210,0.0220,0.0210,0.0210,0.0180,0.0140,0.0140,0.0160,0.0130,0.0130,0.0140,0.0150,0.0180,0.0190,0.0210,0.0170,0.0160,0.0120,0.0120,0.0090,0.0080,0.0080,0.0080,0.0130,0.0120,0.0130,0.0120,0.0110,0.0130,0.0090,0.0080,0.0080,0.0060,0.0060,0.0080,0.0110,0.0130,0.0160,0.0130,0.0120,0.0110,0.0100,0.0080,0.0080,0.0090,0.0090,0.0080,0.0150,0.0210,0.0220,0.0250,0.0170,0.0160,0.0140,0.0100,0.0080,0.0070,0.0080,0.0090,0.0110,0.0160,0.0180
"Chungbuk",Jincheon,0.0250,0.0230,0.0200,0.0150,0.0080,0.0070,0.0030,0.0090,0.0160,0.0190,0.0250,0.0240,0.0270,0.0230,0.0210,0.0180,0.0130,0.0100,0.0110,0.0130,0.0160,0.0220,0.0330,0.0310,0.0310,0.0270,0.0210,0.0180,0.0160,0.0130,0.0110,0.0110,0.0150,0.0200,0.0260,0.0270,0.0260,0.0230,0.0140,0.010*,0.0090,0.0090,0.0080,0.0070,0.0100,0.0150,0.0200,0.0210,0.0200,0.0170,0.0150,0.0110,0.0100,0.0090,0.008**,0.0080,0.0090,0.0130,0.0180,0.0220,0.0240,0.0180,0.0150,0.0110,0.0090,0.0070,0.0070,0.0070,0.0100,0.0130,0.0190,0.0220
"Chungbuk",Okcheon,-,-,-,0.0170,0.0140,0.0110,0.0090,0.0100,0.0170,0.0150,0.0210,0.0200,0.0210,0.0200,0.0160,0.0180,0.0130,0.0150,0.0170,0.0190,0.0200,0.0230,0.0320,0.0280,0.0280,0.0260,0.0220,0.0190,0.0180,0.0120,0.0100,0.0110,0.0120,0.0150,0.0210,0.0240,0.0220,0.0200,0.0190,0.0150,0.0120,0.0120,0.0130,0.0110,0.0160,0.0210,0.0200,0.018*,0.020*,0.0220,0.0230,0.0200,0.0160,0.0170,0.0130,0.0130,0.0130,0.0200,0.0240,0.0250,0.0260,0.0220,0.0220,0.0190,0.0160,0.0110,0.0110,0.0110,0.0130,0.0140,0.0190,0.0200
"Chungbuk",Yeongdong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0080,0.0090,0.0090,0.0100,0.0110,0.0110,0.0130,0.0190,0.0200,0.0200,0.0180,0.0160,0.0120,0.0090,0.0070,0.0050,0.0060,0.0070,0.0090,0.0140,0.0180,0.0170,0.0140,0.0130,0.010*,0.0080,0.0080,0.0060,0.0060,0.0070,0.0110,0.0130,0.0160,0.0150,0.0130,0.0120,0.0100,0.0090,0.0080,0.0060,0.0060,0.0060,0.0090,0.0130,0.0140,0.015*,0.0130,0.0120,0.0100,0.0080,0.0060,0.0060,0.0050,0.0060,0.0080,0.0130,0.0140
