"Period",Total,Seoul,Busan,Daegu,Incheon,Gwangju,Daejeon,Ulsan,Sejong-si,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gyeonggi,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungbuk,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Chungnam,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonbuk,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Jeonnam,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongbuk,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Jeju Special Self-governing Province,Jeju Special Self-governing Province,Jeju Special Self-governing Province
"2015.12",50,48,41,51,54,42,49,39,-,54,60,52,60,57,61,67,55,68,57,65,60,52,60,60,52,55,68,57,65,64*,87,71,51,54,67,95,60,56,49,50,60,-,-,-,-,66*,46,63,34,36,-,-,-,-,-,-,-,-,-,52,-,-,58,50,53,-,45,-,-,-,-,-,54,51,41,40,53,-,-,-,-,-,-,-,-,-,-,-,45,-,61,50,59,44,55,48,51,-,-,-,-,-,-,54,-,33,36,36,42,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,34*,49,51,25,47,61,56,-,-,-,-,-,-,-,-,-,-,-,-,45,44,-,43,-,39,41,45,40,43,-,-,-,-,-,-,-,-,-,-,-,43,42,37,41
"2016.01",50,50,45,49,49,39,48,43,52,52,55,50,60,54,55,68,52,66,50,62,60,44,54,67,54,53,66,51,64,59,78,62,50,53,67,88,70,59,58,56,58,-,-,-,-,62**,43,63,35,35,-,-,-,-,-,-,-,-,-,50,-,-,55,49,54,-,47,-,-,-,-,-,53,53,39,41,52,-,-,-,-,-,-,-,-,-,-,-,45,-,60,52,60,44,57,48,50,50,-,-,-,-,-,54,-,34,40,35,42,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,38,52,50,25,47,59,54,-,-,-,-,-,-,-,-,-,-,-,-,45,45,-,48,-,38,42,48,43,45,-,-,-,-,-,-,-,-,-,-,-,45,45,39,43
"2016.02",47,45,46,45,46,44,46,42,47,49,53,45,51,51,51,58,47,61,48,54,54,44,49,63,46,49,59,46,57,54,56,53,39,47,63,67,59,51,58,52,52,-,-,-,-,59**,49,56,39,37,-,-,-,-,-,-,-,-,-,49,-,-,52,46,50,-,44,-,-,-,-,-,50,47,36,44,46,-,-,-,-,-,-,-,-,-,-,-,43,-,57,50,54,40,52,50,47,46,-,-,-,-,-,51,-,37,41,38,44,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,36,46,46,23,45,58,49,-,-,-,-,-,-,-,-,-,-,-,-,42,47,-,51,-,45,43,46,47,45,-,-,-,-,-,-,-,-,-,-,-,47,53,43,50
"2016.03",60,64,52,52,65,52,59,50,59,69,70,62,70,71,72,80,66,77,63,78,68,60,67,88,62,63,82,65,74,75,74,76,58,67,78,79,72,66,71,67,71,-,-,-,-,70**,63,70,52,53,-,-,-,-,-,-,-,-,-,63,-,-,70,64,63,-,56,-,-,-,-,-,67,64,59,58,63,-,-,-,-,-,-,-,-,-,-,-,61,-,69,65,68,51,66,57,59,61,-,-,-,-,-,64,-,43,48,43,51,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,43,51,57,28,48,65,50,-,-,-,-,-,-,-,-,-,-,-,-,48,53,-,56,-,56,46,52,51,47,-,-,-,-,-,-,-,-,-,-,-,52,53,45,50
"2016.04",67,71,60,60,72,64,64,61,60,76,75,66,70,77,75,91,70,78,69,81,72,66,73,93,64,67,83,73,72,83,77,87,81,75,83,86,68,71,69,67,76,-,-,-,-,71**,69,68,63,64,-,-,-,-,-,-,-,-,-,67,-,-,72,66,53,-,51,-,-,-,-,-,66,73,73,68,69,-,-,-,-,-,-,-,-,-,-,-,71,-,80,73,75,63,78,78,71,74,-,-,-,-,-,75,-,52,51,52,59,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,55,59,54,37,53,62,57,-,-,-,-,-,-,-,-,-,-,-,-,55,61,-,64,-,62,48,62,58,52,-,-,-,-,-,-,-,-,-,-,-,59,61,52,58
"2016.05",54,56,53,48,58,49,49,57,47,59,54,51,54,59,58,69,54,60,54,64,56,54,57,67,49,53,64,60,57,66,54,62,66,62,66,45**,55,47,47,50,58,-,-,-,-,52**,58,57,57,55,-,-,-,-,-,-,-,-,-,56,-,-,57,54,42,-,41,-,-,-,-,-,53,56,62,50,49,-,-,-,-,-,-,-,-,-,-,-,55,-,60,58,59,49,62,57,57,58,-,-,-,-,-,58,-,47,47,45,47,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,-,-,-,-,51,44,38,36,44,52,48,-,-,-,-,-,-,-,-,-,-,-,-,47,55,-,55,-,57,43,56,54,47,-,-,-,-,-,-,-,-,-,-,-,53,56,46,53
"2016.06",42,46,39,39,48,35,38,41,39,49,44,42,43,47,48,55,43,40,45,49,43,43,45,47,38,44,48,49,44,51,41,50,47,62,50,38,38,35,34,39,46,-,-,-,-,37**,44,44,38,50,-,-,-,-,-,-,-,-,-,43,-,-,43,40,26,-,31,-,-,-,-,-,39,45,54,42,45,-,-,-,-,-,-,-,-,-,-,-,47,-,51,45,53,42,49,44,47,50,-,-,-,-,-,48,-,28,37,31,35,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,-,-,37,30,34,26,32,37,36,-,-,-,-,-,-,-,-,-,-,-,-,34,44,-,46,-,45,35,43,40,35,-,-,-,-,-,-,-,-,-,-,-,42,38,28,34
"2016.07",30,33,29,29,35,23,27,32,30,33,28,30,30,33,33,34,32,33,32,31,33,41,34,34,28,32,33,36,33,33,20,37,27,46,36,31,33,23,19,30,32,-,-,-,-,29**,33,28,25,40,-,-,-,-,-,-,-,-,-,31,-,-,24,25,15,-,24,18,-,-,-,-,23,29,38,27,32,-,-,-,-,-,-,-,-,-,-,-,31,-,33,28,29,32,-,22,25,28,-,-,-,-,-,29,-,22,29,23,25,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,29,21,28,18,20,27,28,-,-,-,-,-,-,-,-,-,-,-,-,25,34,-,38,-,36,27,31,30,26,-,-,-,-,-,-,-,-,-,-,-,33,29,23,27
"2016.08",34,34,36,28,37,28,29,32,38,40,33,33,27,38,39,42,35,37,37,33,34,46,39,38,27,36,41,46,34,36,21,30,31,58*,39,30,35,21,17,29,36,-,-,-,-,28**,33,29,20,37,-,-,-,-,-,-,-,-,-,29,-,-,29,25,17,-,22,27,-,-,-,-,26,37,45,37,41,-,-,-,-,-,-,-,-,-,-,-,40,-,39,38,37,47,-,28,34,37,-,-,-,-,-,37,-,30,34,31,33,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,27,19*,30,21,18,26,28,-,-,-,-,-,-,-,-,-,-,-,-,24,38,-,38,-,40,30,34,38,33,-,-,-,-,-,-,-,-,-,-,-,36,31,27,29
"2016.09",37,37,36,33,41,31,32,35,39,43,41,38,35,41,41,54,37,54,41,40,37,51*,45,40,32,40,47,49,36,44,40,39,34,40*,41*,34,39,32,37,32,41,-,-,-,-,31**,38,34,26,41,-,-,-,-,-,-,-,-,-,34,-,-,33,29,25,-,28,31,-,-,-,-,31,37,48,41,43,-,-,-,-,-,-,-,-,-,-,-,42,-,42,37,47,38,33,37**,37,40,-,-,-,-,-,41,-,28,31,30,36**,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,31,30*,40,25**,27,31,32,-,-,-,-,-,-,-,-,-,-,-,-,31,38,-,40,-,37,30,38,37,28,-,-,-,-,-,-,-,-,-,-,-,37,36,33*,35
"2016.10",39,38,37,35,42,32,36,37,39,44,40,38,40,42,42,61,32,61,42,39,42,50**,47*,45,34,42,56,50,39,47,49,43,50,45,46*,39,44,39,40,32,44,-,-,-,-,34**,44,40,26,36,-,-,-,-,-,-,-,-,-,37,-,-,40,36,31,-,32,37,-,-,-,-,37,42,59,37,44,-,-,-,-,-,-,-,-,-,-,-,46,-,46,37,52,38,36,42**,43,45,-,-,-,-,-,44,-,29,30,30,35**,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,33,35,43,25,30,36,33,-,-,-,-,-,-,-,-,-,-,-,-,34,41,-,41,-,39,29,40,37,30,-,-,-,-,-,-,-,-,-,-,-,38,42,36,40
"2016.11",53,52,49,52*,55,44,51,48,53,61,58,52,56,58,56,78,54,76,59,59,65,59,62,60,54,58,77,62,61,65,65,65,64,67,65,62,67,61,64,56,61,-,-,-,-,60**,53,69,38,42,-,-,-,-,-,-,-,-,-,55,-,-,57,53,55,-,52,56,-,-,-,-,55,55,57,39,54,-,-,-,-,-,-,-,-,-,-,-,51,-,61,45,70,60,50,56,53,54,-,-,-,-,-,57,-,35,38,36,41,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,45,53,60,34,46,59,56,-,-,-,-,-,-,-,-,-,-,-,-,50,52,-,52,-,46,44,55,44,42,-,-,-,-,-,-,-,-,-,-,-,50,43,32,39
"2016.12",48,48,44,47,47,40,47,40,49,55,54,47,55,53,53,67,48,68,56,56,61,53,57,54,50,55,71,54,56,61,55,62,59,65,59,62,63,56,58,49,56,-,-,-,-,54**,40,66,30,31,-,-,-,-,-,-,-,-,-,48,-,-,52,48,52,-,49,52,-,-,-,-,51,48,46,30,51,-,-,-,-,-,-,-,-,-,-,-,43,-,55,40,63,53,45,49,44,45,-,-,-,-,-,51,-,29,35,30,36,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,42,46,43,34,42,55,51,-,-,-,-,-,-,-,-,-,-,-,-,44,46,-,46,-,37,41,49,37,39,-,-,-,-,-,-,-,-,-,-,-,44,38,32,36
"2017.01",52,53,45,49,52,47,51,42,53,61,61,53,65,58,60,72,55,75,61,64,70,62,63,53,59,61,75,57,65,67,63,72,66,74,65,70,73,66,75,61,63,-,-,-,-,64**,48,77,35,35,-,-,-,-,-,-,-,-,-,56,-,-,56,56,56,-,54,54,-,-,-,-,56,54,50,38,66,-,-,-,-,-,-,-,-,-,-,-,50,-,62,46,68,57,50,56,46,49,-,-,-,-,-,56,-,33,39,33,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,41,52,46,35,49,63,53,-,-,-,-,-,-,-,-,-,-,-,-,47,47,-,50,-,47,41,50,39,43,-,-,-,-,-,-,-,-,-,-,-,46,37,31,35
"2017.02",47,46,42,41,47,35,46,39,46,52,55,47,57,51,52,61,47,64,55,56,61,58,56,49,50,54,67,51,58,60,58,61,62,64,55,57,69,56,69,55,55,-,-,-,-,56,52,68,36,37,-,-,-,-,-,-,-,-,-,54,-,-,49,55,52,-,48,47,-,-,-,-,50,46,43,38,61,-,-,-,-,-,-,-,-,-,-,-,45,-,56,42,64,49,40,45*,40,43,-,-,-,-,-,50,-,30,37,29,38,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,-,-,37,43,41,29,44,54,44,-,-,-,-,-,-,-,-,-,-,-,-,41,43,-,45,-,46,37,45,37,38,-,-,-,-,-,-,-,-,-,-,-,42,39,33,37
"2017.03",59,60,52,48,62,49,54,51,57,70,71,60,68,64,68,87,61,79,66,71,73,80,72,65,57,69,87,69,72,82,70,69,81,76,68,67,83,67,73,61,71,-,-,-,-,60,62,69,47,50,-,-,-,-,-,-,-,-,-,60,-,-,60,56,54,-,51,59,-,-,-,-,58,60,59,54,79,61,-,-,-,-,-,-,-,-,-,-,-,-,72,57,83,63,55,58,57,61,-,-,-,-,-,66,-,39,44,37,49,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-,-,-,-,45,48,50,37,48,53,51,-,-,-,-,-,-,-,-,-,-,-,-,47,51,-,55,-,56,45,54,46,43,-,-,-,-,-,-,-,-,-,-,-,50,47,37,44
"2017.04",57,56,54,50,58,54,58,55,58,63,63,56,66,63,60,81,58,73,58,65,61,67,64,63,54,62,79,60,61,73,65,65,68,67,63,53,73,61,56,54,64,-,-,-,-,54,55,64,49,49,-,-,-,-,-,-,-,-,-,55,-,-,57,54,49,-,48,56,53,-,-,-,54,56,63,61,69,-,-,-,-,-,-,-,-,-,-,-,61,-,67,58,79,52,58,60,61,58,-,-,-,-,-,64,-,42,47,44,51,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,-,42,48,51,37,46,52,51,-,-,-,-,-,-,-,-,-,-,-,-,46,54,-,57,-,61,43,55,52,42,-,-,-,-,-,-,-,-,-,-,-,52,59,44,54
"2017.05",62,63,58,53,63,56,63,64,64,69,66,62,64,73,65,86,65,77,67,72,61,71,73,74,62,69,85,69,63,79,71,70,73,72,74,55,79,57,60,62,70,-,-,-,-,62,61,63,58,57,-,-,-,-,-,-,-,-,-,61,-,-,59,58,53,-,52,59,53,-,-,-,57,63,70,71,65,-,-,-,-,-,-,-,-,-,-,-,68,-,67,65,84,54,59,53,68,64,-,-,-,-,-,67,-,50,51,51,54,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,-,-,-,50,52,50,45**,53,55,55,-,-,-,-,-,-,-,-,-,-,-,-,51,57,-,55,-,64,47,57,56,47,-,-,-,-,-,-,-,-,-,-,-,55,50,41,47
"2017.06",42,41,42,38,42,35,43,44,44,43,42,42,48,47,41,56,41,52,44,47,43,46,44,44,38,44,53,49,43,50,46,47,49,44,45,36,49,30,29,42,45,-,-,-,-,40,38,41,41,44,-,-,-,-,-,-,-,-,-,41,-,-,44,41,32,-,38,40,35,-,-,-,40,43,45,46,36,-,-,-,-,-,-,-,-,-,-,-,43,-,49,42,54*,38,37,32,43,46,-,-,-,-,-,44,-,30,40,33,34,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,34,36,37,36,34,34,41,-,-,-,-,-,-,-,-,-,-,-,-,35,46,-,41,-,50,36,43,40,33,-,-,-,-,-,-,-,-,-,-,-,42,40,31,37
"2017.07",35,33,37,34,37,24,32,41,36,37*,32,37,42,40,38,38,36,42,37,39,37,36,38,34,33,36,44,48,40,38,33,42,37,30,37,37,36,25,26,36,37,-,-,-,-,32,33,30,36,41,-,-,-,-,-,-,-,-,-,33,-,-,31,26,22,-,28,30,21,-,-,-,28,35,37,30,40*,32,32,33,33,29,34,-,-,30,-,-,33,-,37,33,30*,30,23,24,28,29,-,-,-,-,-,31,-,27,35,29,32,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,29,31,33,31,27,28,35,-,-,-,-,-,-,-,-,-,-,-,-,30,41,-,40,-,47,32,38,37,32,-,-,-,-,-,-,-,-,-,-,-,39,31,25,26
"2017.08",26,21,28,24,27*,24,24,27,28,24,21,26,34,27,27,31,26,27,27,34,33**,20,29,26,20,28,32,28,26,28,21,27**,28,23,27,21,28,13,12,22,26,-,-,-,-,19,29,19,22*,29,-,-,-,-,-,-,-,-,-,22,-,-,20,22*,15,-,19,24,16,-,-,-,20,28,38,29,31*,26,30,22,27,17,29,-,-,21,-,-,28,-,29,30,22,25,22,23,26,28,-,-,-,-,-,27,-,22,26,24,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,23*,23,24,22,18,23,23*,-,-,-,-,-,-,-,-,-,-,-,-,22,33,-,28,-,27,23,30,30,22,-,-,-,-,-,-,-,-,-,-,-,29,30**,26,28*
"2017.09",37,32,39,36*,38,34,37,36,40,36,39,37,49,44,40,53,38,43,41,49,-,40,44,42,32,39*,52,40,37,46,32**,-,41,42,43,33,41,32,24,30,41,-,-,-,-,31,41,33,29**,30**,-,-,-,-,-,-,-,-,-,34*,-,-,37,35,30,-,32,35,28,-,-,-,35,39,49,42,43*,37,41*,38,45,30,37,-,-,38,-,-,40,-,40,40,39,31,35,36,40,38,-,-,-,-,-,38,-,28,30,28,36,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,32,34,31**,29,28,31,33,-,-,-,-,-,-,-,-,-,-,-,-,32,39,-,35,-,33,28,38,37,27,-,-,-,-,-,-,-,-,-,-,-,35,36*,25,32*
"2017.10",33,29,32,32*,33,33,36,29,39,31,35,31,47,39,34,50,30,42,36,42,35,33,40,38,28,34,50,34,35,41,42,35,42,39,42,36,38,31,20,28,37,-,-,-,-,28,39,29,20,19,-,-,-,-,-,-,-,-,-,27,-,-,35,32,29,-,27,32,26,-,-,-,32,38*,34*,38,57,39,35,35,44,27,38,-,-,40,-,-,38,-,38,38,43,29,36,38,44,41,-,-,-,-,-,39,-,22,23,24*,34,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,32,31,37**,31,27,32,30,-,-,-,-,-,-,-,-,-,-,-,-,31,34,-,29,-,28,23,34,33,25,-,-,-,-,-,-,-,-,-,-,-,30,30,24,27
"2017.11",48,42,50,52,41,50,51,46,50,44,54,44,54,49,44,69,44,63,50,55,62,50,50,45,43,54,66,44,52,55,62,56,59,60,52,51,58,52,39*,49,51,-,-,-,-,48,37,54,29,29,-,-,-,-,-,-,-,-,-,43,-,-,53,51,51,-,47,47,44,-,-,-,50,47,39**,40,57,49,42,46,49,44,49,-,-,49,-,-,46,-,59,48,52,50,48,46,56,52,-,-,-,-,-,52,-,38,37,38*,44,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,47,51,46,47,47,57,55,-,-,-,-,-,-,-,-,-,-,-,-,49,50,-,50,-,45,41,52,44,44,50*,44*,-,-,-,-,-,-,-,-,-,48,45,36,40
"2017.12",47,50,46,46,45,44,49,38,47,44,53,48*,55*,47,46,59,48,61,51,63,67,50,52,54,49,59,69,39,62,57,72,61,59,59,56,62,55,56,59,48,54,-,-,-,-,52,29,57,27,29,-,-,-,-,-,-,-,-,-,43,-,-,49,48,48,-,48,44,42,-,-,-,48,46,43**,36,49,48,42,44,45,42,50,42*,46*,46,-,-,44,-,48,44,44,47,39,44,45,42,-,-,-,-,-,44,-,31,34,32*,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,44,50,44,39,45,52,49,53**,94**,-,-,-,-,-,-,-,-,-,-,47,46,-,42,-,40,38,47,37,40,43,40,-,-,-,-,-,-,-,-,-,43,37,31,34
"2018.01",50,52,45,47,48,45,56,40,53,48,57,52*,63,48,50,68,50,56,55,64,64,54,57,58,50,58,56,50,66,62,72,58,67,63,54,60,60,51,49,51,56,-,-,-,-,57,33,59,31,32,47,-,-,-,-,-,-,-,-,47,-,-,58,52,52,-,52,53,46,-,-,-,54,55,59*,46,58,53,48,45,54,47,57,43,44,52,-,-,51,-,53,48,49,67,54,53,71,63,-,-,-,-,-,54,-,34,36,36,43,44,43,41,37,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,47,52,51,43,48,56,44,44,43,-,-,-,-,-,-,-,-,-,-,48,46,-,42,-,45,38,47,36**,38,43,39,-,-,-,-,-,-,-,-,-,43,35,32,33
"2018.02",52,53,52,48,49,50,56,47,51,51,58,54,60,59,52,62,53,56,56,59,60,55,59,57,51,54,57,53,66,61,66,62,59,58,61,57,57,44,45,52,56,-,-,-,-,60,37,48,36,36,44,-,-,-,-,-,-,-,-,46,-,-,51,57,50,-,50,48,47,-,-,-,51,52,60,47,53,53,48,41,44,42,54,42,42,46,-,-,49,-,58,51,50,74,55,53,73,66,68,58,-,-,-,58,-,39,42*,43,41,45,45,44,44,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-,-,-,-,49,57,66,44,45,56,57,40,47,-,-,-,-,-,-,-,-,-,-,52,51,-,47,-,50,42,56,-,45,44,48,-,-,-,-,-,-,-,-,-,49,43,42,42
"2018.03",49,52,44,43,49,48,52,40,46,52,58,50,63,59,50,64,53,55,57,57,60,55,59,61,52,54,59,54,62,59,56,64,54,62,56,52,59,53,55,51,56,-,-,-,-,51,37,48,38,35,43,-,-,-,-,-,-,-,-,44,-,-,51,55,49,-,42,50,43,-,-,-,50,54,52,42,53**,47,44,46,50,44,47,42,40,47,49**,46**,48,-,57,49,52,65,54,51,68,66,55,53,-,-,-,55,-,34,38*,39,39,41,44,46,44,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,45,53,64,38,47*,47,52,45,38,-,-,-,-,-,-,-,-,-,-,48,44,-,44,-,42,33,45,41,38,38,45,-,-,-,-,-,-,-,-,-,42,43,40,42
"2018.04",56,52,63,56,46,56,60,64,55,52,61,54,62,58,52,71*,54,54,59,55,59,57,59,58,55,54,54,54,62,58,50,60,59,61,56,51,54,45,51,55,56,-,-,-,-,57,49,59,53,47,51,-,-,-,-,-,-,-,-,54,-,-,57,59,54,-,46,55,50,48,60,-,55,54,57,45,57,52,48,46,51,47,52,44,49,49,46,45,51,-,58,57,58,60,55,52,58,73,56,54,-,-,-,58,-,49,50*,53,52,47,52,53,50,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,-,-,-,64,69,77,57,54,58,59,53,55,-,-,-,-,-,-,-,-,-,-,63,63,-,58,-,61,52,69,60,50,56,62,-,-,-,-,-,-,-,-,-,60,56,55,55
"2018.05",43,42,44,40,40,40,47,45,45,45,49,44,49,49,44,63*,45,42,44,42,36,48,51,48*,45,44,45,47,46,48,46,44,52,49,45,36,40,26,35,40,45,-,-,-,-,39,47,45,43,40,35,-,-,-,-,-,-,-,-,41,-,-,44,49,40,-,33,45,39,41,49,-,44,41,52,39,49,40,41,38,42,37,42,33,37,43,32,35,42,-,45*,45,41,35,40,41,42,59,35,30,-,-,-,42,-,32,36,36,37,37,35*,41,35,36,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,50,50,58,47,41,52,41,40,40,-,-,-,-,-,-,-,-,-,-,48,43,-,44,-,35,39,48,42,34,41,43,-,-,-,-,-,-,-,-,-,42,38,36,37
"2018.06",38,37,41,36,34,41,38,42,36,39,45,38,38,42,37,48,37,30,37,33,37,41,43,46,38,37,35,41,39,40,38,34,53,42,36,30,38,17,26*,35,39,-,-,-,-,31,37,42,36,33,28,-,-,-,-,-,-,-,-,35,-,-,41,38,34,-,29,37,34,35,44,-,38,35,44,31,41,38,36,35*,38,33,39,29,33,35,28,32,36,-,50,41,46,36,40,38,41,64,34,29,-,-,-,43,-,31,37,33,38,36,41,40,32,36,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,40,41,47,38,33,40,36,29,35,-,-,-,-,-,-,-,-,-,-,39,42,-,46,-,28,38,44,38,33,40,41,-,-,-,-,-,-,-,-,-,41,35,32,33
"2018.07",28,24,37,27,26,26,26,39,27,27,27,29,21,30,27,27,28,24,26,22,27,24,32,28,25,27,19,31,31,26,19,16,37,28,24,22,29,6,15**,30,26,-,-,-,-,25,32,32,30,28,20,-,-,-,-,-,-,-,-,28,-,-,29,36,27,-,31,28,27,27,35,-,30,24,26,22,23,24,27,20,21,18,25,18,24,23,20,21,23,-,28,28,23,22,23,15,23,40,18,21,-,-,-,25,-,26,32,25,30,31,19,22,21,23,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,36,32,31,31,26,30,32,20,25,-,-,-,-,-,-,-,-,-,-,32,36,-,38,-,18,34,39,37,27,31,34,-,-,-,-,-,-,-,-,-,35,25,30,28
"2018.08",24,22,28,22,25,24,22,25,24,26,26,28,21,27,26,32,27,23,25,24,24,26,30,28,23,24,21,34,27,24,17,17,23*,21,25,20,19,11,12*,23,25,-,-,-,-,21,31,24,28,23,13,-,-,-,-,-,-,-,-,23,-,-,24,28,22,-,23,21,26,27,27,-,25,24,27,26,27,22,26,22,22,21,24,20,23,25,20,23,24,21,26,29,24,21,26,15,24,20,18,19,16,-,-,23,-,21,29,23*,26*,28,20,21,17*,21,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,24,27,27,21,21,24,20,17,19,-,-,-,-,-,-,-,-,-,-,24,30,-,31,-,13,26,30,31,20,22,30,-,-,-,-,-,-,-,-,-,28,24,26,25
"2018.09",24,20,26,24,24,25,22,26,23,21,26,25,25,25,23,32,23,24,22,26,23,31,28,30,21,23,21,29,24,26,24,21,20,23,26,19,25,15,14,21,24,-,-,-,-,20,24,26,21,19,28,-,-,-,-,-,-,-,-,23,-,-,24,33,21,-,29,23,24,27,28,-,26,21,25,23,24,20,21,19,20,21,21,19,19*,23,18,21,22,26,28,25,26,22,25,22,28,21,18,19,17,-,-,24,-,21,27,20*,25,24,27,27,22,23,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,27,30,33,25,27,32,24,21,21,-,-,-,-,-,-,-,-,-,-,28,32,-,28,-,15,27,31,32,22,28,30,-,-,-,-,-,-,-,-,-,29,27,24,26
"2018.10",33,28,32,32,33,34,31,31,31,31,38,32,32*,35,32,49,29,36,32,34,32,40,41,40,30*,33,34,43,34,37,40,29,36,33,37,30,34,19,20,27,35,-,-,-,-,27,17**,28*,25,22,29,-,-,-,-,-,-,-,-,26,-,-,38,48,36,-,34,37,32,34,44,-,39,32,39,29,37,33,26,30,31,27,29,27,23,31,25,31,31,30,38,38,43,31,33,42,42,29,27,24,21,-,-,35,-,27,32*,28,32,32,34,30,31,32,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,31,42,47,30,32,43,35,28,28,-,-,-,-,-,-,-,-,-,-,35,40,-,30,-,27,34,34,29,28,32,35,-,-,-,-,-,-,-,-,-,34,31,29,30
